id,start_date,end_date,created_by,updated_by,buyer_site_id,vds_rltn_id,description
983,28/07/2021,04/04/2022,900,197,494,352,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices."
984,31/08/2021,04/05/2022,807,211,160,975,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum."
985,15/03/2022,29/12/2021,139,413,450,886,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc."
986,30/08/2021,29/01/2022,504,985,20,659,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices."
987,03/10/2021,15/11/2021,234,522,719,239,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.
988,22/01/2022,31/07/2021,480,96,43,25,"Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
989,09/09/2021,08/10/2021,108,973,406,225,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus."
990,25/07/2021,30/08/2021,464,519,12,756,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.
991,23/08/2021,26/01/2022,787,767,262,644,Donec quis orci eget orci vehicula condimentum.
992,28/07/2021,29/01/2022,215,77,975,430,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus."
993,22/02/2022,06/07/2021,337,234,702,932,Nunc purus.
994,11/08/2021,13/07/2021,27,900,453,184,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."
995,20/10/2021,22/04/2022,382,928,254,819,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus."
996,01/01/2022,06/10/2021,130,329,158,517,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros."
997,15/07/2021,23/02/2022,578,630,758,660,Sed ante. Vivamus tortor.
998,27/02/2022,14/04/2022,595,899,834,787,Donec quis orci eget orci vehicula condimentum.
999,07/01/2022,12/11/2021,796,25,538,971,"Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
1000,08/03/2022,27/04/2022,554,294,523,699,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.
